Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x )
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37138,38611,2019-03-18 15:57:10 CST,2019-03-18,15:57:10,Native Video,34,15,0,17,2,0,0,0,0,0,owned,Yes,1379,2120,0,00:00:17,https://www.facebook.com/209049169126761/posts/2357031900995133,¡Sólo nos quedan dos días de fiestas! ¡No te las puedes perder! Recuerda que hoy se presenta en la plaza Tte. Mijares Moenia y en el Teatro del Pueblo Banda El Recodo completamente GRATIS. #LasFiestasDeTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/2412185632139440/,,,,,,,,-1.59
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37138,38611,2019-03-18 13:30:00 CST,2019-03-18,13:30:00,Native Video,60,20,1,36,3,0,0,0,0,0,owned,Yes,3179,6111,0,00:01:01,https://www.facebook.com/209049169126761/posts/2356831767681813,"Ayer fue la Sonora Santanera de Carlos Colorado, hoy es la Banda El Recodo ¡Ya solo quedan 2 dias! ¿Ya asististe? ¡Te esperamos! #LasFiestasParaTodos",https://www.facebook.com/ayuntamientodeloscabos/videos/2274511972820717/,,,Sonora Santanera.,,,,,1.11
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37138,38611,2019-03-18 10:00:22 CST,2019-03-18,10:00:22,Native Video,121,28,0,88,4,0,1,0,0,0,owned,Yes,1990,5539,0,00:01:18,https://www.facebook.com/209049169126761/posts/2356438604387796,Así se vivió el día de ayer en las Fiestas Tradicionales San José del Cabo 2019 ¿Qué esperas para visitarlas? ¡Recuerda que las presentaciones de los artistas son totalmente GRATIS! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/2062455490542273/,,,,,,,,2.24
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37138,38611,2019-03-18 07:20:14 CST,2019-03-18,07:20:14,Photo,19,5,5,9,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2356420257722964,Te presentamos el programa general para el día 18 de marzo de las Fiestas Tradicionales San José del Cabo 2019 ¡Like y comparte para que todos se enteren! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2356418611056462/?type=3,,,,,,,,-3.68
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37138,38611,2019-03-18 00:26:08 CST,2019-03-18,00:26:08,Live Video Complete,26,12,3,11,0,0,0,0,0,0,owned,Yes,1348,1638,0,00:20:04,https://www.facebook.com/209049169126761/posts/623591701403733,Presentación de la Sonora Santanera en las Fiestas Tradicionales San José del Cabo 2019 #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/623591701403733/,,,,,,,,-4.23
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37138,38611,2019-03-17 23:27:25 CST,2019-03-17,23:27:25,Live Video Complete,96,36,6,43,11,0,0,0,0,0,owned,Yes,2025,4839,0,00:11:46,https://www.facebook.com/209049169126761/posts/297845124220859,Presentación de la Sonora Santanera en las Fiestas Tradicionales San José del Cabo 2019 #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/297845124220859/,,,,,,,,-1.15
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37018,38506,2019-03-17 13:00:58 CST,2019-03-17,13:00:58,Native Video,49,13,0,32,4,0,0,0,0,0,owned,Yes,1602,2535,0,00:00:44,https://www.facebook.com/209049169126761/posts/2355116237853366,"Ayer fue Kabah, hoy es la Sitio Oficial: La Única Internacional Sonora Santanera ¡No te lo puedes perder! Recuerda que es un evento totalmente GRATIS ¡Te esperamos! #LasFiestasParaTodos",https://www.facebook.com/ayuntamientodeloscabos/videos/301577120489559/,,,,,,,,-1.1
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37018,38506,2019-03-17 10:00:23 CST,2019-03-17,10:00:23,Native Video,78,20,4,51,3,0,0,0,0,0,owned,Yes,1791,3355,0,00:00:44,https://www.facebook.com/209049169126761/posts/2354871354544521,Así se vivió el día de ayer en las Fiestas Tradicionales San José del Cabo 2019 ¿Qué esperas para visitarlas? ¡Te esperamos! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/636620263454209/,,,,,,,,1.44
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37018,38506,2019-03-17 07:28:26 CST,2019-03-17,07:28:26,Photo,25,12,3,10,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2354861951212128,Te presentamos el programa general para el día 17 de marzo de las Fiestas Tradicionales San José del Cabo 2019 ¡Like y comparte para que todos se enteren! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2355143714517285/?type=3,,,,,,,,-2.8
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37018,38506,2019-03-17 00:36:20 CST,2019-03-17,00:36:20,Live Video Complete,83,38,13,21,9,2,0,0,0,0,owned,Yes,3266,6053,0,00:03:37,https://www.facebook.com/209049169126761/posts/867216556954496,Kabah en las Fiestas Tradicionales San José del Cabo 2019 #LasFiestasDeTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/867216556954496/,,,,,,,,-1.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,37018,38506,2019-03-16 23:18:41 CST,2019-03-16,23:18:41,Live Video Complete,123,51,24,26,12,3,5,1,1,0,owned,Yes,3475,6809,0,00:03:39,https://www.facebook.com/209049169126761/posts/2507357165958695,Presentación de Kabah en las Fiestas Tradicionales San José del Cabo 2019.,https://www.facebook.com/ayuntamientodeloscabos/videos/2507357165958695/,,,,,,,,1.12
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36853,38392,2019-03-16 16:30:31 CST,2019-03-16,16:30:31,Native Video,50,21,0,23,4,0,2,0,0,0,owned,Yes,2825,4311,0,00:00:49,https://www.facebook.com/209049169126761/posts/2353827307982259,Ayer fueron Los Ángeles Azules y hoy Kabah ¡Que esperas para asistir a las Fiestas Tradicionales San José del Cabo 2019? Recuerda que es totalmente G R A T I S! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/2049019968726030/,,,,,,,,-1.08
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36853,38392,2019-03-16 15:30:56 CST,2019-03-16,15:30:56,Native Video,62,18,0,42,2,0,0,0,0,0,owned,Yes,1645,2546,0,00:01:20,https://www.facebook.com/209049169126761/posts/2353823304649326,Así se vivió la inauguración de las Fiestas Tradicionales San José del Cabo 2019 ¿Hoy si asistes? ¡Like y comparte para que todos se enteren! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/2156478084400512/,,,,,,,,1.15
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36853,38392,2019-03-16 13:58:29 CST,2019-03-16,13:58:29,Native Video,356,80,41,189,44,0,2,0,0,0,owned,Yes,4368,9982,0,00:00:29,https://www.facebook.com/209049169126761/posts/2353767387988251,La Banda El Recodo tiene algo que decirte ¡No te los pierdas este 18 de marzo! Soló en las Fiestas Tradicionales San José del Cabo 2019 #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/2271833216213265/,,,,,,,,6.59
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36853,38392,2019-03-16 07:58:59 CST,2019-03-16,07:58:59,Photo,48,19,5,24,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2353290348035955,Te presentamos el programa general para el día 16 de marzo de las Fiestas Tradicionales San José del Cabo 2019 ¡Like y comparte para que todos se enteren! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2353556601342663/?type=3,,,,,,,,-1.46
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36853,38392,2019-03-16 00:23:43 CST,2019-03-16,00:23:43,Live Video Complete,308,114,51,83,42,2,3,13,0,0,owned,Yes,6042,9036,0,00:06:11,https://www.facebook.com/209049169126761/posts/443065079768752,Los Ángeles Azules #LasFiestasDeTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/443065079768752/,,,,,,,,2.8
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36853,38392,2019-03-15 23:33:16 CST,2019-03-15,23:33:16,Live Video Complete,125,62,7,33,14,2,5,1,1,0,owned,Yes,4047,6397,0,00:00:53,https://www.facebook.com/209049169126761/posts/300482203981390,Presentación de Los Angeles azules. #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/300482203981390/,,,,,,,,1.14
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36683,38392,2019-03-15 18:05:00 CST,2019-03-15,18:05:00,Native Video,49,20,2,19,8,0,0,0,0,0,owned,Yes,2006,2827,0,00:00:26,https://www.facebook.com/209049169126761/posts/2352434181454905,¡Estamos a unas horas de empezar! ¡Recuerda que no hay lugares asignados llega temprano! #FiestasTradicionalesSanJose2019,https://www.facebook.com/ayuntamientodeloscabos/videos/612198042584493/,,,,,,,,-1.1
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36683,38231,2019-03-15 15:30:14 CST,2019-03-15,15:30:14,Native Video,188,61,12,97,16,1,1,0,0,0,owned,Yes,2902,4846,0,00:00:25,https://www.facebook.com/209049169126761/posts/2352243858140604,Los Angeles Azules tienen algo que decirte ¡HOY HOY HOY las Fiestas Tradicionales San Jose Del Cabo 2019! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/643953779388371/,,,,,,,,3.48
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36683,38231,2019-03-15 12:58:32 CST,2019-03-15,12:58:32,Native Video,109,32,2,65,5,1,3,1,0,0,owned,Yes,2370,4380,0,00:00:33,https://www.facebook.com/209049169126761/posts/2352086554823001,¡La espera termino¡ ¿Estas listo? HOY comienzan las Fiestas Tradicionales San José del Cabo 2019. #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/321673891818507/,,,¿Estas Listo?,,,,,2.02
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36683,38231,2019-03-15 11:04:43 CST,2019-03-15,11:04:43,Native Video,43,12,3,25,3,0,0,0,0,0,owned,Yes,1517,2094,0,00:00:31,https://www.facebook.com/209049169126761/posts/2351942404837416,Eugenia León tiene un mensaje para ti ¡Hoy empiezan las Fiestas Tradicionales San José del Cabo 2019! ¡No te lo puede perder! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/347787789277820/,,,Eugenia Leon.,,,,,-1.26
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36683,38231,2019-03-15 07:53:53 CST,2019-03-15,07:53:53,Photo,30,8,2,18,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2351719044859752,La Xlll Administración y Seguridad Pública de Los Cabos te informan ¡Like y comparte para que todos se enteren! #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2351714874860169/?type=3,,,,,,,,-2.33
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36683,38231,2019-03-14 20:00:01 CST,2019-03-14,20:00:01,Native Video,79,35,0,37,7,0,0,0,0,0,owned,Yes,3003,4685,0,00:00:35,https://www.facebook.com/209049169126761/posts/2350766708288319,¡Cada vez están más cerca! ¡Ven y sé parte de las Fiestas Tradicionales San José del Cabo 2019! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/847568565583636/,,,Plaza Mijares.,,,,,1.46
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36587,38231,2019-03-14 18:00:01 CST,2019-03-14,18:00:01,Native Video,546,278,24,171,35,7,30,1,0,0,owned,Yes,17603,24103,0,00:00:25,https://www.facebook.com/209049169126761/posts/2350761118288878,¿Ya estas listo para disfrutar de tus artistas favoritos G R A T I S? ¡Te esperamos! #FiestasTradicionalesSanJose2019,https://www.facebook.com/ayuntamientodeloscabos/videos/2317714865143561/,,,Seguridad.,,,,,10.11
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36587,38034,2019-03-14 15:26:52 CST,2019-03-14,15:26:52,Native Video,124,26,1,88,9,0,0,0,0,0,owned,Yes,1739,3479,0,00:00:39,https://www.facebook.com/209049169126761/posts/2350721171626206,La alcaldesa Armida Castro te hace una cordial invitación a la Expo Ganadera en el marco de las Fiestas Tradicionales San José del Cabo 2019 ¡Like y comparte! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/2329438180671200/,,,,,,,,2.3
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36587,38034,2019-03-14 14:32:59 CST,2019-03-14,14:32:59,Photo,159,40,18,86,14,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2350655181632805,Te invitamos a la Tradicional Cabalgata este próximo martes 19 de marzo con motivo a las Fiestas Tradicionales San José del Cabo 2019. Guillermo Rosas Mayoral organizador. #FiestasConTradicion #FiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2350653231633000/?type=3,,"#Ciudadanos MARTES 19 PARTIR *SAN JOSE DEL CABO* CORONACIÓN DE LA REINA DE LA GRAN CABALGATA ""FIESTAS TRADICIONALES SAN JOSÉ DEL CABO 2019"" DBANHI COTA BURGOIN 2 IGLESIA DE SANTA ANITA MISION SAN JOSÉ 'CENTRO"" PADRE JESÚS ARMIDA CASTRO GUZMÁN MINISTRO DUARDO JIMÉNEZ iAL TERMINAR CONVIVIO CON TODOS LOS CABALGANTES INVITADOS! AyuntamientoDeLosCabos AyuntamientoDeLosCabos AyuntamientoDeLosCabos",,,,,,2.27
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36587,38034,2019-03-14 12:45:49 CST,2019-03-14,12:45:49,Live Video Complete,29,7,5,13,2,0,2,0,0,0,owned,Yes,1371,2141,0,02:08:55,https://www.facebook.com/209049169126761/posts/2814654312092151,7° Sesión Pública Extraordinaria del H. Cabildo de la Xlll Administración. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/videos/2814654312092151/,,,,,,,,-3.79
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36587,38034,2019-03-14 11:10:24 CST,2019-03-14,11:10:24,Photo,65,25,10,30,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2350386701659653,Te presentamos el programa general para el día 15 de marzo de las Fiestas Tradicionales San José del Cabo 2019 ¡Like y comparte para que todos se enteren! #LasFiestasParaTodos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2351893728175617/?type=3,,,,,,,,-1.08
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36587,38034,2019-03-14 09:40:19 CST,2019-03-14,09:40:19,Native Video,6,4,0,0,1,0,1,0,0,0,owned,Yes,3879,3898,0,00:00:44,https://www.facebook.com/209049169126761/posts/2230422740357280,,https://www.facebook.com/ayuntamientodeloscabos/videos/2230422740357280/,,,,,,,,-9
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36587,38034,2019-03-14 09:07:40 CST,2019-03-14,09:07:40,Native Video,75,21,2,50,2,0,0,0,0,0,owned,Yes,1854,3054,0,00:00:32,https://www.facebook.com/209049169126761/posts/2350230901675233,La Sonora Santanera ya está lista para las Fiestas Tradicionales San José del Cabo 2019 ¡Sólo falta un día! #LasFiestasDeTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/383642345749468/,,,Sonora Santanera.,,,,,1.39
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36494,37903,2019-03-13 15:31:26 CST,2019-03-13,15:31:26,Native Video,178,38,9,119,7,1,4,0,0,0,owned,Yes,2484,4844,0,00:00:22,https://www.facebook.com/209049169126761/posts/2349321315099525,Kabah tiene un mensaje para ti ¡Faltan sólo 2 días para las Fiestas Tradicionales San José del Cabo 2019! #LaFiestaEsParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/321001915266925/,,,,,,,,3.3
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36494,37903,2019-03-13 09:00:02 CST,2019-03-13,09:00:02,Native Video,137,37,4,82,12,0,2,0,0,0,owned,Yes,2297,4752,0,00:00:41,https://www.facebook.com/209049169126761/posts/2348970761801247,¡Estamos a dos días de comenzar las Fiestas Tradicionales San José del Cabo 2019¡ ¡No te las puedes perder! #FiestasSanJose2019,https://www.facebook.com/ayuntamientodeloscabos/videos/2270625703202144/,,,El estero.,,,,,2.54
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36494,37903,2019-03-12 19:00:01 CST,2019-03-12,19:00:01,Native Video,248,83,12,124,25,2,2,0,0,0,owned,Yes,4460,11920,0,00:00:40,https://www.facebook.com/209049169126761/posts/2348188081879515,Estamos a unos días de iniciar las Fiestas Tradicionales San José del Cabo 2019 ¿Estás listo? #FiestasConTradicion,https://www.facebook.com/ayuntamientodeloscabos/videos/564688270717331/,,,Tradición e historia.,,,,,4.59
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36461,37828,2019-03-12 17:30:55 CST,2019-03-12,17:30:55,Native Video,376,139,24,183,16,4,10,0,0,0,owned,Yes,9860,12836,0,00:00:24,https://www.facebook.com/209049169126761/posts/2348152795216377,Moenia tiene un mensaje para ti ¿Estás listo para las Fiestas Tradicionales San José del Cabo 2019? Recuerda del 15 al 19 de marzo #LaFiestaEsParaTodos,https://www.facebook.com/ayuntamientodeloscabos/videos/262358611345877/,,,Moenia.,,,,,6.96
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36461,37828,2019-03-12 15:00:01 CST,2019-03-12,15:00:01,Photo,26,14,0,12,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2347966388568351,En el marco de las Fiestas Tradicionales San José 2019; se realizó la tradicional misa ofrecida a servidores públicos del H. XIII Ayuntamiento de Los Cabos iniciando con una peregrinación al Santo Patrono de la estación de Bomberos a la Misión de San José. #LaFiestaEsParaTodos,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2347963715235285/?type=3,,,,,,,,-2.69
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36438,37828,2019-03-12 09:00:59 CST,2019-03-12,09:00:59,Native Video,86,25,2,52,6,1,0,0,0,0,owned,Yes,2881,4672,0,00:01:22,https://www.facebook.com/209049169126761/posts/2347639631934360,Así se vivió el histórico gallo vehicular y el certamen de elección de las reinas de las Fiestas Tradicionales San José del Cabo 2019 👑 #JuntosHacemosLaTradicion,https://www.facebook.com/ayuntamientodeloscabos/videos/565877833910231/,,,,,,,,1.59
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36343,37828,2019-03-11 20:02:02 CST,2019-03-11,20:02:02,Photo,197,73,13,106,4,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2346966665334990,La Xlll Administración te hace una cordial invitación a que tomes en cuenta estas indicaciones para que disfrutes al máximo las Fiestas Tradicionales San José del Cabo 2019. #CiudadanosHaciendoHitoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.643395415692132/2346965422001781/?type=3,,LOS CABOS SAN 2019 Recomendaciones para que disfrutes de las Fiestas Tradicionales San José del Cabo 2019: Llega temprano que no Lleva ropa cómoda habrá zonas asignadas zona VIP) No cargu objetos Si de valor menores de edad mantente pendiente de ellos. Está prohibido ingresar a las fiestas con cualquier ( clase de arma (punzocortantes fuego),,,,,,2.81
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36343,37828,2019-03-11 19:00:37 CST,2019-03-11,19:00:37,Native Video,588,227,23,290,37,3,7,0,1,0,owned,Yes,13026,17293,0,00:00:50,https://www.facebook.com/209049169126761/posts/278767783015834,"¡No lo olvides! Nuestro bello municipio se pone de gala del 15 al 19 de marzo con las Fiestas Tradicionales San José del Cabo 2019 ¡Like, comparte y etiqueta a esa persona que quieras que te invite! 🎊#JuntosHacemosLaTradicion",https://www.facebook.com/ayuntamientodeloscabos/videos/278767783015834/,,,Fiestas Tradicionales San José del Cabo 2019,,,,,10.89
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36343,37721,2019-03-11 09:02:51 CST,2019-03-11,09:02:51,Photo,28,7,0,16,5,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2346296662068657,La Dirección General de Ecología y Medio Ambiente en colaboración con Ites Los Cabos dieron inicio la construcción de la primera etapa del proyecto denominado “Sendero Interpretativo” el cual se usará para realizar actividades de avistamiento de aves en el estero josefino. #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2346292855402371/?type=3,,,,,,,,-2.5
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36128,37607,2019-03-10 15:00:00 CST,2019-03-10,15:00:00,Photo,23,6,0,14,1,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2345210082177315,La Xlll Administración y Oomsapas Los Cabos te invitan a que te sumes a la conmemoración de la semana del Día Mundial del Agua ¡Like y comparte para que todos se enteren! #CiudadanosHaciendoHistoria,https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2345208238844166/?type=3,,"CULTURA CABOS 22 MARZO MUNDIAL AGUA Semana conmemorativa del mundial del agua 2019 Lunes Marzo Jueves 21 Marzo Miraflores Santiago de Miraflores Lugar: de Santiago Hora: Hora: 19 Marzo 22 Pinta de barda Mejora, limpieza charla Lugar: Unidad deportiva informativa Lugar: Cabo Miércoles Marzo barda Cabo San Lucas Evento día mundial del agua Lugar: Yenekamu Lugar: Pabellón Cultural (Calle Cabo San y Alikan Col. Apertura de oficina en Lucas Plaza Colonos Legendarios Local Espacio cultura para talleres charlas. Recepción pinturas concurso Guerrero Col. LUCAS Colonos Legendarios Ejidal)",,,,,,-3.04
Ayuntamiento de Los Cabos,ayuntamientodeloscabos,209049169126761,GOVERNMENT_ORGANIZATION,MX,Página Oficial del Municipio de Los Cabos,2011-05-11 17:10:00,36128,37607,2019-03-10 09:00:01 CST,2019-03-10,09:00:01,Photo,24,7,2,12,1,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/209049169126761/posts/2344921688872821,"A fin de lograr un ambiente sano, armónico, saludable y de infraestructura de calidad para niñas, niños y jóvenes estudiantes; la Xlll Administración, afina los últimos detalles del Programa “Alcaldesa Contigo y en la Escuela”, próximo a implementarse en planteles educativos. #CiudadanosHaciendoHistoria",https://www.facebook.com/ayuntamientodeloscabos/photos/a.361094070588936/2344919198873070/?type=3,,,,,,,,-2.92
